entry_sk	member_sk	company_or_school	pos_or_edu_rank	title_or_degree	seniority_or_degree_rank	function_or_field	begin_month	end_month	is_job	is_edu
771201898	7088652	145411	1	1193	5	18	8/1/2012	9/29/2014	1	0
133475165	15436649	-9	4	5391	4	-9	8/1/2006	6/1/2008	1	0
110658654	5219072	2579	1	162	3	119	6/1/2010	1/1/2009	0	1
397243967	107981634	8782	2	111	3	-9	?	?	0	1
482206483	155322812	147793	4	3221	6	13	5/1/1998	4/1/2012	1	0
813175979	118568214	-9	4	13261	3	18	9/1/2011	7/1/2012	1	0
122075850	2770649	159367	3	39	4	8	11/1/2004	2/1/2006	1	0
53480113	5980209	7801	1	56	2	-9	?	?	0	1
397345196	225444380	9990	2	36	2	-9	6/1/2013	1/1/2013	0	1
128102197	9250713	145411	1	425	3	13	3/1/2007	9/29/2014	1	0
157338909	125885708	9008	1	56	2	94	6/1/2013	1/1/2009	0	1
260357427	69059393	75581	5	74	3	24	8/1/2009	12/1/2010	1	0
1274913394	193755225	145411	3	4043	2	16	6/1/2014	8/1/2014	1	0
454927993	23547548	-9	8	150	3	13	4/1/2002	12/1/2004	1	0
58398587	12751599	8023	2	56	2	42	6/1/1992	1/1/1992	0	1
669739846	55115782	74509	6	205	3	7	9/1/2007	12/1/2009	1	0
239297082	63022803	156286	6	11	4	25	5/1/2005	10/1/2006	1	0
1231592238	337254617	55115	3	123	3	26	1/1/2011	12/1/2011	1	0
120941757	5488986	-9	2	153	8	13	6/1/2004	3/1/2009	1	0
123351228	1351761	154554	4	15697	4	22	10/1/2001	3/1/2007	1	0
393434028	15280574	3871	1	-9	-9	54	6/1/2007	1/1/2005	0	1
381197739	17635006	-9	2	90	0	169	6/1/2000	1/1/1997	0	1
408477900	116471812	10021	1	20	1	-9	6/1/2016	1/1/2013	0	1
653082696	103924095	-9	4	2746	3	2	9/1/2010	7/1/2012	1	0
148451431	31496694	447394	3	268	4	12	10/1/2009	9/1/2010	1	0
77229480	32212303	8229	1	22	2	38	6/1/2007	1/1/2003	0	1
735514359	58208534	34496	5	5808	4	12	10/1/2006	1/1/2008	1	0
422988733	245946899	8796	2	56	2	-9	6/1/2000	1/1/1995	0	1
459808011	73686706	-9	8	21	3	24	9/1/2008	2/1/2009	1	0
657339371	154805708	145411	2	1677	3	26	2/1/2012	8/1/2013	1	0
88440614	47685751	8336	1	32	2	87	6/1/2006	1/1/2006	0	1
1304276331	86903891	145411	1	2044	4	19	7/1/2014	9/29/2014	1	0
120066259	2519144	76117	6	1778	3	25	2/1/1997	7/1/2006	1	0
157921620	12594039	8948	1	72	0	119	6/1/2012	1/1/2011	0	1
126627712	7531381	46185	5	113	4	24	3/1/2008	5/1/2011	1	0
350817177	88725817	824871	4	11	4	25	2/1/2011	10/1/2012	1	0
730658205	30225516	152725	2	22065	4	22	6/1/2009	3/1/2013	1	0
315017597	65511979	75437	8	13	2	-9	1/1/2005	2/1/2005	1	0
285130692	65971054	3262537	4	4195	3	25	1/1/2010	4/1/2013	1	0
753646809	122676595	37612	3	2618	4	24	6/1/2012	8/1/2012	1	0
183774958	44036015	24672	4	3638	5	18	1/1/2005	12/1/2007	1	0
124370204	77465921	1287	1	-9	-9	101	6/1/2009	1/1/2008	0	1
69239394	18184236	9386	1	92	3	-9	6/1/2009	1/1/2006	0	1
362267539	110102834	1090478	3	6520	3	26	12/1/2009	12/1/2011	1	0
970402231	126718155	145411	1	3378	4	26	5/1/2013	9/29/2014	1	0
158974422	34538493	1440186	4	7624	10	13	5/1/2008	1/1/2011	1	0
97003359	57602097	8904	4	-9	-9	-9	?	?	0	1
319461154	168797813	2871	1	32	2	119	6/1/2014	1/1/2011	0	1
96465006	1540216	-9	3	-9	-9	-9	6/1/1997	1/1/1993	0	1
436596033	82010435	156701	5	11	4	25	4/1/2003	2/1/2006	1	0
144451405	92288886	7098	1	25	2	84	6/1/2009	1/1/2006	0	1
76822189	34028747	7754	1	22	2	-9	6/1/2006	1/1/2001	0	1
142128732	30124561	-9	2	-9	-9	-9	6/1/2009	1/1/2009	0	1
78121502	37250692	9863	2	162	3	29	6/1/2005	1/1/2004	0	1
53191253	4456378	-9	1	-9	-9	-9	6/1/2005	1/1/2004	0	1
920680218	15242330	145411	1	11739	4	24	3/1/2013	9/29/2014	1	0
579773238	1179435	-9	3	-9	-9	-9	?	?	0	1
265726109	73436237	20637	3	100	3	13	4/1/2008	12/1/2010	1	0
130935877	81149420	-9	2	-9	-9	-9	6/1/2005	1/1/2001	0	1
57646639	9868652	7908	3	111	3	-9	?	?	0	1
1135185872	110911241	145411	1	11175	3	10	12/1/2013	9/29/2014	1	0
77375177	36157327	8510	1	25	2	42	6/1/2012	1/1/2008	0	1
358441860	8059792	72035	10	74	3	24	1/1/1998	12/1/2004	1	0
110920940	4478844	156286	8	1600	4	25	7/1/1999	4/1/2002	1	0
455853500	31250307	10259	3	-9	-9	-9	?	?	0	1
403741999	41799495	158744	3	703	4	25	6/1/2006	12/1/2007	1	0
1046469285	281303726	279077	5	377	3	2	6/1/2007	7/1/2009	1	0
363351686	30127098	156474	6	22283	4	12	2/1/2011	11/1/2011	1	0
112890924	4684934	69563	10	11	4	25	1/1/1994	12/1/1996	1	0
52670923	2968754	8958	1	187	4	42	6/1/2006	1/1/2000	0	1
926531127	12802583	145411	1	1586	4	8	3/1/2013	9/29/2014	1	0
1275365003	62603831	145411	1	2809	3	26	6/1/2014	9/29/2014	1	0
740910324	172987106	62467	4	112	3	-9	12/1/2005	3/1/2008	1	0
209941653	52214565	159367	4	281	4	8	7/1/2009	9/1/2011	1	0
314701313	155336807	-9	2	-9	-9	-9	6/1/2010	1/1/2006	0	1
182332049	111397299	3582	1	111	3	21	6/1/2009	1/1/2006	0	1
367364883	112108302	34496	3	2041	3	26	8/1/2010	6/1/2012	1	0
743783126	166618146	-9	3	11	4	25	12/1/2010	11/1/2011	1	0
234888850	6814740	47163	2	631	9	12	12/1/2009	6/1/2011	1	0
181890688	19922562	-9	3	-9	-9	55	6/1/2004	1/1/2003	0	1
369646639	112627432	192294	4	2975	3	15	11/1/2010	3/1/2011	1	0
1120729088	55936712	152725	3	9207	3	22	9/1/2011	9/1/2012	1	0
110936862	4483128	-9	8	1686	3	3	4/1/1996	10/1/1996	1	0
64549257	16940088	9549	2	22	2	82	6/1/2002	1/1/2002	0	1
347910927	68881800	74931	3	3946	4	-9	4/1/2009	7/1/2012	1	0
261414985	26830624	50159	6	9	3	8	1/1/2005	11/1/2006	1	0
159376567	128260334	9571	1	22	2	82	6/1/2011	1/1/2007	0	1
157726248	13948817	399	5	20	4	25	1/1/2002	12/1/2003	1	0
1152543963	117884981	259670	8	8096	3	2	1/1/2010	12/1/2011	1	0
438124354	71184340	73733	4	465	5	13	9/1/2011	8/1/2012	1	0
414842840	131459596	32220	2	5212	3	13	10/1/2006	2/1/2012	1	0
672652729	102449908	2726107	4	6529	4	-9	10/1/2011	2/1/2013	1	0
1000505082	228194415	8141	3	4932	3	13	6/1/2013	9/1/2013	1	0
58540976	10026444	-9	2	72	0	55	6/1/1996	1/1/1986	0	1
202231645	17519023	-9	6	103	10	9	7/1/2007	6/1/2008	1	0
117424181	2280800	33	4	9	3	8	7/1/2005	10/1/2008	1	0
52367489	5663599	2693	1	184	3	158	6/1/1993	1/1/1993	0	1
148049702	112864778	-9	4	-9	-9	-9	6/1/2007	1/1/2006	0	1
454635830	88988656	68097	3	13138	4	12	10/1/2011	9/1/2012	1	0
106160703	69795513	7933	1	56	2	42	6/1/2004	1/1/1998	0	1
504154889	246656261	-9	2	81	0	-9	6/1/2010	1/1/2002	0	1
148922177	29973555	-9	4	41	10	9	9/1/2007	6/1/2008	1	0
935859897	19725387	145411	3	5784	4	25	4/1/2013	8/1/2013	1	0
418620480	6048025	5971	2	212	6	-9	1/1/2011	10/1/2013	1	0
462190729	46230814	79843	5	54	2	-9	1/1/2006	12/1/2010	1	0
119459055	2490303	74499	13	2148	4	10	1/1/2003	12/1/2003	1	0
117199884	770620	156811	4	129	4	25	8/1/2003	7/1/2005	1	0
1245952219	341601136	145411	1	142	3	2	4/1/2014	9/29/2014	1	0
108091434	1213	145556	25	11323	6	19	2/1/1996	7/1/1997	1	0
115431513	611535	68687	5	32	3	8	9/1/1998	12/1/1999	1	0
402102128	29590908	1182542	6	285	2	-9	6/1/2007	7/1/2007	1	0
446613670	78922399	1213	3	13	3	24	7/1/2011	11/1/2011	1	0
141997837	15348339	93842	5	1098	4	6	12/1/2006	7/1/2007	1	0
318166265	319550	145208	4	7	7	-9	1/1/2004	12/1/2012	1	0
1147425925	144452749	145411	1	2286	4	25	1/1/2014	9/29/2014	1	0
107154732	71221071	8669	1	109	3	42	6/1/2010	1/1/2009	0	1
489197481	49003666	61739	2	19	3	25	12/1/2011	7/1/2014	1	0
168154829	135151176	8315	3	109	3	94	?	?	0	1
183469289	20476650	156321	3	690	4	-9	1/1/2009	5/1/2010	1	0
155703067	12449042	14719	5	604	4	24	5/1/2003	3/1/2008	1	0
95639874	52705271	7454	2	56	2	-9	6/1/2003	1/1/2003	0	1
718810471	187318469	5482	13	1389	3	18	10/1/2008	9/1/2009	1	0
647931531	17658850	145411	2	100	3	13	2/1/2012	10/1/2013	1	0
497833718	12731947	10392	1	-9	-9	26	6/1/1996	1/1/1995	0	1
402737494	7743177	145411	1	2044	4	19	6/1/2011	9/29/2014	1	0
121235925	1151056	-9	12	731	10	19	1/1/1996	12/1/1997	1	0
1328906704	61432161	145411	1	3114	4	3	8/1/2014	9/29/2014	1	0
178685282	102679920	-9	2	81	0	-9	6/1/2007	1/1/2003	0	1
875913495	128017619	2558220	2	1236	5	18	1/1/2013	9/29/2014	1	0
308482883	51171337	156321	4	5783	4	26	7/1/2010	12/1/2011	1	0
160169675	35801192	62467	3	1540	3	25	6/1/2008	4/1/2014	1	0
1015480035	10656211	145411	1	344	5	19	7/1/2013	9/29/2014	1	0
133102142	13998313	309804	6	9376	3	26	1/1/2009	6/1/2011	1	0
108478277	29260	156321	9	281	4	8	1/1/1986	12/1/1990	1	0
112565168	77725567	7928	1	22	2	27	?	?	0	1
59596959	7332137	-9	1	97	3	-9	6/1/2006	1/1/2004	0	1
160325639	35306343	158754	4	1928	4	13	9/1/2008	9/1/2010	1	0
85194264	44026894	9183	1	162	3	94	6/1/2010	1/1/2008	0	1
950997650	53020219	145411	1	3287	3	18	4/1/2013	9/29/2014	1	0
125218085	82487670	9227	1	-9	-9	-9	6/1/2014	1/1/2009	0	1
1343290297	93934129	145411	1	7965	4	15	8/1/2014	9/29/2014	1	0
699270218	17706608	136063	2	42	5	4	5/1/2012	11/1/2013	1	0
233432071	54969002	-9	11	267	5	17	5/1/2008	11/1/2008	1	0
68637099	17930524	5445	2	25	2	101	6/1/2001	1/1/2000	0	1
329175128	68149688	-9	1	22	2	16	6/1/2010	1/1/2006	0	1
781537379	75173111	145411	3	5784	4	25	9/1/2012	1/1/2013	1	0
712136780	185632406	39545	2	39	4	8	1/1/2007	7/1/2012	1	0
265010351	15191060	83687	4	54	2	-9	1/1/2001	12/1/2007	1	0
402442809	65499434	39055	6	179	3	15	1/1/2009	6/1/2009	1	0
502763190	48801237	74701	6	267	5	17	5/1/2005	9/1/2012	1	0
1016367340	272604913	145411	1	9	3	8	7/1/2013	9/29/2014	1	0
780974151	1035586	156321	5	3260	5	10	1/1/2008	12/1/2008	1	0
157571505	53745154	2719	2	183	3	26	6/1/2011	1/1/2010	0	1
1094805666	20093398	145411	1	14722	5	15	10/1/2013	9/29/2014	1	0
368998279	2150388	76347	3	4201	5	20	8/1/2010	6/1/2012	1	0
147609306	22494491	-9	15	589	4	2	1/1/1989	5/1/1992	1	0
292100914	18425943	83118	2	6791	4	12	7/1/2010	12/1/2010	1	0
140756032	19339878	-9	6	1314	3	22	7/1/2005	12/1/2007	1	0
129503430	67183869	12504	2	-9	-9	54	6/1/2008	1/1/2005	0	1
101550477	34814317	7920	1	-9	-9	42	6/1/1992	1/1/1992	0	1
107843875	53391592	-9	2	-9	-9	-9	6/1/2007	1/1/2004	0	1
339302744	14587298	145411	1	3526	5	25	1/1/2011	9/29/2014	1	0
178232776	145569176	8768	2	56	2	151	6/1/2005	1/1/2001	0	1
145329817	109321437	9863	1	25	2	-9	6/1/2006	1/1/2003	0	1
885639703	39964168	160546	3	2844	4	25	12/1/2012	5/1/2013	1	0
132160796	13938207	6878	11	24	3	13	10/1/1997	5/1/2000	1	0
321788808	170475109	9863	2	36	2	119	6/1/2013	1/1/2010	0	1
235707319	9864332	49498	5	9003	2	-9	6/1/2009	8/1/2009	1	0
195697362	67024281	12024	1	-9	-9	29	6/1/2013	1/1/2010	0	1
104736820	4549467	3423	1	40	2	42	6/1/2001	1/1/1997	0	1
78739685	38103558	10253	2	81	0	1	6/1/2005	1/1/2003	0	1
296056425	77317309	15842	5	908	4	7	1/1/2010	5/1/2010	1	0
980653257	57816063	145411	2	11960	3	12	5/1/2013	3/1/2014	1	0
129784959	9608490	7352	6	42	5	4	10/1/2006	2/1/2009	1	0
433192577	61677464	3824	8	21621	4	14	9/1/2005	5/1/2009	1	0
323229098	171651431	-9	2	-9	-9	-9	6/1/2008	1/1/2008	0	1
122720891	7038625	88193	3	22	4	6	4/1/2002	9/1/2003	1	0
1112525683	278001473	82367	3	3172	3	13	11/1/2013	7/1/2014	1	0
879302060	420002	154369	2	15544	5	18	8/1/2012	3/1/2014	1	0
767928419	38356395	145411	2	39	4	8	7/1/2012	3/1/2014	1	0
134857744	10818416	10416	1	111	3	84	6/1/2006	1/1/2004	0	1
66676097	16104168	-9	2	40	2	42	6/1/2007	1/1/2003	0	1
443032490	265111109	-9	1	-9	-9	-9	6/1/2014	1/1/2013	0	1
74079452	30002273	7754	1	22	2	38	6/1/2008	1/1/2004	0	1
125614044	60146114	2555	2	109	3	-9	6/1/2002	1/1/2001	0	1
53055658	213069	3642	2	40	2	-9	6/1/1992	1/1/1988	0	1
193690752	160659194	9860	1	22	2	42	6/1/2014	1/1/2010	0	1
1227341325	91957430	19657	5	205	3	7	9/1/2006	7/1/2010	1	0
699046391	177202711	80700	5	5693	3	26	4/1/2012	3/1/2013	1	0
113813273	1931986	83367	5	3963	3	21	5/1/2005	8/1/2007	1	0
76836876	14067388	3373	1	-9	-9	-9	6/1/2009	1/1/2008	0	1
71665941	24644697	8142	1	22	2	-9	?	?	0	1
508929480	34275991	7909	1	-9	-9	-9	6/1/2014	1/1/2013	0	1
485686116	181262111	-9	5	-9	-9	-9	6/1/2001	1/1/1999	0	1
841420414	12005045	145411	1	39	4	8	12/1/2012	9/29/2014	1	0
129078083	11954199	154789	5	9	3	8	1/1/2005	9/1/2006	1	0
280269555	37991061	83799	2	3193	5	4	5/1/2010	8/1/2013	1	0
791722951	6569333	62467	3	5	6	-9	8/1/2011	4/1/2012	1	0
137351156	20222642	147798	6	1846	4	12	5/1/2003	12/1/2007	1	0
1373118310	102802379	145411	1	8591	4	12	9/1/2014	9/29/2014	1	0
390805287	120584610	162835	3	179	3	15	9/1/2008	1/1/2010	1	0
152326782	25755909	74931	2	217	2	24	9/1/2006	6/1/2011	1	0
265118589	51433873	50890	5	11027	4	16	9/1/2010	12/1/2010	1	0
187315254	12218495	-9	5	59	3	13	9/1/2006	4/1/2009	1	0
914238524	236394259	144910	1	319	4	18	3/1/2011	9/29/2014	1	0
655593626	12753267	50803	3	325	4	10	8/1/2010	1/1/2011	1	0
254020225	68760281	43686	4	19310	4	21	4/1/2006	8/1/2007	1	0
126439644	83554277	9268	1	25	2	38	6/1/2010	1/1/2006	0	1
471741481	292097132	10251	2	81	0	1	6/1/2001	1/1/1998	0	1
278512578	21493777	145411	2	11390	4	25	4/1/2010	2/1/2014	1	0
250852302	11769140	156699	8	856	5	18	6/1/1995	8/1/1995	1	0
457345508	73645694	32399	3	226	3	25	6/1/2011	1/1/2012	1	0
54590841	2003356	8986	3	187	4	-9	?	?	0	1
163392488	9665029	7909	2	56	2	42	6/1/1998	1/1/1995	0	1
61851726	7858015	9499	1	111	3	21	6/1/2008	1/1/2006	0	1
868884585	1120645	145411	1	1358	5	8	1/1/2013	9/29/2014	1	0
977469106	171845244	332219	2	-9	-9	-9	2/1/2013	8/1/2014	1	0
1135110308	51760490	145411	3	940	4	13	1/1/2012	9/1/2012	1	0
497877869	159843517	2591087	3	187	4	-9	8/1/2011	6/1/2013	1	0
161652808	25550084	146421	12	97	3	25	6/1/2008	9/1/2010	1	0
338028161	85620619	-9	9	177	3	16	7/1/2007	9/1/2007	1	0
108988737	4288882	10764	8	36	4	-9	12/1/1994	9/1/1995	1	0
279055938	2956824	73835	2	39	4	8	6/1/2010	11/1/2012	1	0
163021737	117529273	-9	3	-9	-9	-9	6/1/2004	1/1/2003	0	1
438368323	15523917	2530043	3	16403	3	24	11/1/2009	10/1/2010	1	0
1197873829	203416151	158165	2	352	3	24	1/1/2014	6/1/2014	1	0
151333924	82744280	-9	2	183	3	-9	6/1/2010	1/1/2009	0	1
657043885	170888161	1403383	4	6669	3	26	5/1/2006	1/1/2009	1	0
192472800	706860	-9	4	-9	-9	-9	6/1/1986	1/1/1981	0	1
134348882	16978088	-9	6	134	4	25	1/1/2007	1/1/2008	1	0
253544697	46081116	74813	5	205	3	7	8/1/2009	12/1/2009	1	0
1129704288	235082966	145411	1	9	3	8	12/1/2013	9/29/2014	1	0
325630604	1333665	145411	2	7257	4	1	1/1/2010	3/1/2012	1	0
464536158	149005285	158894	3	8008	5	25	11/1/2009	7/1/2011	1	0
159769653	129092616	7796	1	56	2	42	6/1/2014	1/1/2010	0	1
423991998	4731832	-9	5	651	3	8	4/1/2005	12/1/2005	1	0
1014282751	271890863	143898	3	1046	4	24	7/1/2009	12/1/2012	1	0
349372712	79182894	-9	2	-9	-9	-9	6/1/2008	1/1/2004	0	1
417371881	38835249	47510	2	96	5	25	7/1/2011	8/1/2013	1	0
300168647	2543450	142487	13	23216	2	3	6/1/1997	9/1/1997	1	0
1327720669	2371586	145411	1	3516	5	13	8/1/2014	9/29/2014	1	0
249047239	633876	-9	4	261	7	4	1/1/2005	1/1/2006	1	0
165234313	112880472	-9	2	133	0	-9	6/1/2005	1/1/2000	0	1
631918630	100120595	-9	4	1519	3	24	6/1/2008	6/1/2009	1	0
776849128	142803197	154114	8	1849	3	1	7/1/2006	9/1/2006	1	0
1010697182	141315081	145411	1	9	3	8	7/1/2013	9/29/2014	1	0
683426749	2619312	145411	1	992	4	8	4/1/2012	9/29/2014	1	0
143736098	23528077	43658	9	273	3	16	1/1/1999	12/1/1999	1	0
148608959	113749135	2500	1	-9	-9	84	6/1/2009	1/1/2008	0	1
1137791079	161451730	81112	2	152	5	25	11/1/2013	8/1/2014	1	0
328825554	23974495	68097	5	31	3	25	10/1/2006	8/1/2007	1	0
474848033	15138479	156286	2	6933	4	12	1/1/2009	4/1/2014	1	0
87233350	296901	9856	1	25	2	-9	6/1/1981	1/1/1977	0	1
846881912	87493495	145411	2	11246	4	15	12/1/2012	4/1/2014	1	0
419339373	5920398	153658	7	3709	3	25	1/1/2003	12/1/2006	1	0
1267679188	143660408	145411	1	1827	3	12	5/1/2014	9/29/2014	1	0
170244695	5742769	109138	6	6042	3	11	9/1/2000	12/1/2000	1	0
108771723	50510	-9	6	121	3	-9	7/1/2005	9/29/2014	1	0
59166077	8905130	7920	2	22	2	54	6/1/2000	1/1/1996	0	1
449379470	144095879	341928	6	8106	2	16	8/1/2011	8/1/2011	1	0
56285341	25132100	9107	3	162	3	42	6/1/1997	1/1/1996	0	1
122253321	7008978	26791	3	3	4	6	11/1/2005	2/1/2007	1	0
1096375338	60220641	62467	3	99	3	26	2/1/2010	3/1/2012	1	0
57210420	5560145	3397	2	25	2	94	6/1/2002	1/1/1998	0	1
1222009056	65985370	145411	1	10910	3	25	4/1/2014	9/29/2014	1	0
130807171	10936942	155068	3	5501	5	13	1/1/1999	12/1/2003	1	0
549920998	152768020	-9	2	-9	-9	-9	?	?	0	1
157237667	45601196	9585	1	-9	-9	38	6/1/2010	1/1/2006	0	1
122019685	2741849	-9	7	292	3	22	1/1/1998	12/1/2000	1	0
131409589	55310812	7952	1	166	3	42	6/1/2012	1/1/2010	0	1
282269579	23148057	74922	3	999	3	16	10/1/2006	6/1/2007	1	0
441279631	150368027	2250	2	-9	-9	-9	?	?	0	1
338046653	54026217	159367	2	9264	4	6	7/1/2010	1/1/2013	1	0
422922061	188890481	-9	5	-9	-9	21	6/1/2011	1/1/2011	0	1
403093489	26005589	146449	5	13121	3	1	9/1/2006	3/1/2008	1	0
315588798	144531421	10019	1	-9	-9	-9	6/1/2012	1/1/2011	0	1
380529383	6917633	68406	5	2145	6	16	3/1/2005	12/1/2006	1	0
1282777329	162605824	145411	2	5097	4	26	2/1/2014	5/1/2014	1	0
330282885	154186718	-9	1	-9	-9	-9	?	?	0	1
67472205	14899701	10249	3	22	2	147	6/1/2005	1/1/2002	0	1
95803065	49311397	9892	2	20	1	-9	6/1/2001	1/1/2001	0	1
106093309	64106972	8904	1	124	3	137	6/1/2007	1/1/2006	0	1
128929179	87065818	8294	1	56	2	42	6/1/2014	1/1/2010	0	1
127802324	85706092	9910	1	184	3	84	6/1/2010	1/1/2010	0	1
319097008	72086081	186475	5	3054	4	12	7/1/2010	11/1/2010	1	0
107013473	56241288	7909	2	162	3	177	6/1/2011	1/1/2010	0	1
658745183	171181532	158165	5	18951	3	26	1/1/2007	12/1/2008	1	0
180977114	75649280	2597	2	56	2	42	6/1/2004	1/1/2001	0	1
899786396	6346371	99384	2	6	8	-9	2/1/2013	9/29/2014	1	0
289666836	82237929	5262	5	66	3	2	1/1/2006	12/1/2010	1	0
322970712	37026294	81585	5	8539	4	8	6/1/2010	5/1/2012	1	0
121557629	2707730	156697	4	12169	4	24	5/1/2007	9/1/2008	1	0
76613470	33727482	251	3	22	2	-9	6/1/1997	1/1/1997	0	1
193874760	138619673	-9	3	-9	-9	-9	6/1/2003	1/1/2003	0	1
707225077	5328653	68406	6	378	5	22	3/1/2005	8/1/2007	1	0
354653397	86170428	75920	5	74	3	24	6/1/2009	6/1/2010	1	0
233760498	7802435	145411	2	22092	3	25	11/1/2009	2/1/2013	1	0
322416305	91674810	766017	4	46	4	-9	4/1/2009	7/1/2011	1	0
1114396687	146776878	145411	1	5097	4	26	11/1/2013	9/29/2014	1	0
301353065	9283011	399104	2	9345	6	12	9/1/2010	8/1/2014	1	0
137016850	18772342	49052	7	41	3	8	3/1/2007	6/1/2009	1	0
783925310	169221492	156811	3	2	5	-9	9/1/2012	8/1/2013	1	0
52420955	5679579	7901	2	56	2	119	6/1/2004	1/1/2000	0	1
391430523	28851092	7772	1	111	3	-9	6/1/2011	1/1/2009	0	1
344099666	86845659	147300	3	4662	4	10	1/1/2011	1/1/2012	1	0
100411795	58480071	246	2	-9	-9	-9	6/1/2008	1/1/2008	0	1
97639268	9685733	8508	2	22	2	64	6/1/2000	1/1/1996	0	1
1153534515	77900451	145411	1	16773	4	25	1/1/2014	9/29/2014	1	0
125689836	49966307	-9	3	-9	-9	-9	6/1/2005	1/1/2003	0	1
76613732	6945180	7949	2	-9	-9	158	?	?	0	1
230527180	6246028	93904	6	886	6	15	12/1/2002	12/1/2003	1	0
208208274	14679878	34267	5	5153	4	25	2/1/2005	6/1/2007	1	0
358960980	7586670	-9	2	-9	-9	-9	?	?	0	1
62214173	8096045	884	2	22	2	113	6/1/2001	1/1/1997	0	1
247453417	66138057	143504	3	3620	5	25	7/1/2008	12/1/2011	1	0
76940649	31353806	-9	3	-9	-9	169	6/1/2000	1/1/1998	0	1
500086791	22452129	145411	1	3376	5	25	1/1/2012	9/29/2014	1	0
520021926	3161257	-9	4	90	0	-9	6/1/1986	1/1/1984	0	1
773140896	24954434	158894	2	19473	3	16	8/1/2012	12/1/2013	1	0
128529640	49712301	-9	2	-9	-9	1	6/1/1997	1/1/1995	0	1
150618646	97711030	2667	1	56	2	77	6/1/2007	1/1/2004	0	1
56986596	4093915	7909	2	22	2	54	6/1/2004	1/1/2000	0	1
242242793	24216398	-9	7	98	4	4	1/1/2010	12/1/2010	1	0
143626081	71126101	-9	2	-9	-9	-9	?	?	0	1
156783410	34778485	156701	3	266	3	13	7/1/2008	6/1/2009	1	0
1158321972	2849241	145411	2	3	4	6	10/1/2009	5/1/2011	1	0
57205221	5471540	7931	2	22	2	113	?	?	0	1
381640869	112775459	7444	2	72	0	32	6/1/2011	1/1/2011	0	1
703243726	46576820	152660	2	640	6	26	1/1/2012	12/1/2013	1	0
566191141	156118495	-9	3	81	0	55	6/1/2007	1/1/2003	0	1
122193097	7001733	226765	4	9685	4	3	4/1/2008	1/1/2011	1	0
1057354106	196690750	156811	3	10206	3	12	12/1/2012	2/1/2013	1	0
1066077127	187458799	145411	2	696	3	26	9/1/2013	9/1/2014	1	0
147669981	112460371	8330	4	56	2	42	?	?	0	1
61619125	10784290	246	1	-9	-9	-9	?	1/1/2004	0	1
175926584	27341392	-9	6	25	3	3	1/1/2005	3/1/2006	1	0
116200710	682742	82019	3	68	8	10	8/1/2006	7/1/2007	1	0
1151724481	60343399	76263	1	8673	8	16	1/1/2014	9/29/2014	1	0
493581113	19185167	145411	2	11	4	25	11/1/2011	4/1/2014	1	0
179596964	1582634	256489	2	4	4	20	6/1/2008	1/1/2012	1	0
212964758	2300085	97778	4	11083	5	13	7/1/2009	6/1/2011	1	0
369725819	205901144	9499	1	56	2	-9	6/1/2011	1/1/2004	0	1
440726419	7113977	-9	2	-9	-9	-9	?	?	0	1
366778238	84611348	2226	2	-9	-9	124	6/1/2011	1/1/2011	0	1
398984820	52968695	198139	9	170	3	3	5/1/2006	4/1/2008	1	0
1151478023	22771040	145411	2	3231	4	25	7/1/2013	8/1/2014	1	0
1306604561	66646791	145411	1	20	4	25	6/1/2014	9/29/2014	1	0
1283347792	7036988	68097	3	20704	4	1	6/1/2010	10/1/2012	1	0
56948847	5455853	9631	1	109	3	42	6/1/2000	1/1/1999	0	1
243214615	21604879	83367	2	10948	5	4	1/1/2010	8/1/2010	1	0
154242746	121218377	803	1	22	2	54	6/1/2010	1/1/2007	0	1
347480938	189573569	251	1	95	2	-9	6/1/2011	1/1/2007	0	1
736766122	127425527	-9	3	5783	4	25	6/1/2012	10/1/2012	1	0
325856153	7712690	-9	4	96	5	25	8/1/2010	2/1/2011	1	0
91155688	50760804	10039	3	22	2	-9	6/1/2008	1/1/2004	0	1
71153068	22898038	-9	3	90	0	35	6/1/2002	1/1/2000	0	1
58679153	7216172	8584	1	25	2	-9	6/1/2001	1/1/2001	0	1
484843121	145389446	-9	1	162	3	119	6/1/2013	1/1/2013	0	1
318534397	5753594	20855	4	3564	4	25	2/1/2006	2/1/2011	1	0
131590192	8215798	46901	5	1622	6	14	1/1/1999	12/1/2006	1	0
71290919	21462134	9392	1	187	4	42	6/1/2008	1/1/2004	0	1
145951597	22232608	133703	3	14	5	25	10/1/2003	6/1/2008	1	0
56964214	2690460	802	2	22	2	113	?	?	0	1
312431599	7766137	893	5	-9	-9	73	6/1/2000	1/1/2000	0	1
1286906712	209160061	-9	2	43	4	2	8/1/2011	5/1/2014	1	0
178732642	42165072	97503	6	765	4	6	1/1/2006	12/1/2008	1	0
1319638753	177676833	145411	2	11509	4	20	7/1/2014	9/29/2014	1	0
108803169	55434	-9	8	332	4	8	2/1/1995	5/1/1996	1	0
515209372	21026732	1287	1	56	2	42	?	?	0	1
880913447	13271532	145411	1	14292	4	24	1/1/2013	9/29/2014	1	0
359599620	193282404	9499	1	111	3	158	6/1/2014	1/1/2012	0	1
432439028	141794313	-9	1	162	3	119	6/1/2012	1/1/2011	0	1
73426737	27269419	891	1	22	2	-9	6/1/2007	1/1/2003	0	1
59921937	13106360	8602	2	60	2	122	?	?	0	1
